sub_num,case_nm,target,iteration,time
10,JS,Mid,19,1.8889
10,AB,Close,17,1.8778
10,AB,Mid,24,1.8778
10,EP,Close,30,1.8778
10,JS,Close,18,1.8778
10,AB,Close,24,1.8667
10,EP,Mid,6,1.8667
10,TS,Close,16,1.8667
10,AB,Mid,12,1.8556
10,AB,Mid,27,1.8556
10,AB,High,18,1.8556
10,EP,Close,4,1.8444
10,JS,Close,17,1.8444
10,JS,Close,26,1.8444
10,AB,Close,26,1.8333
10,AB,High,14,1.8333
10,AB,Mid,5,1.8222
10,AB,High,8,1.8222
10,EP,Mid,17,1.8222
10,EP,Mid,28,1.8222
10,TS,Mid,30,1.8111
10,AB,Mid,3,1.8
10,EP,Close,19,1.8
10,EP,Mid,15,1.8
10,JS,Close,7,1.8
10,JS,Close,8,1.8
10,JS,Mid,29,1.8
10,AB,Mid,10,1.7889
10,EP,Mid,4,1.7889
10,AB,Close,15,1.7778
10,AB,Mid,17,1.7778
10,EP,Close,17,1.7778
10,TS,Close,25,1.7778
10,JS,Mid,10,1.7778
10,AB,Mid,15,1.7667
10,EP,High,11,1.7667
10,TS,Close,17,1.7667
10,JS,Close,27,1.7667
10,JS,Mid,12,1.7667
10,AB,Mid,14,1.7556
10,TS,Mid,7,1.7556
10,TS,Mid,24,1.7556
10,AB,Close,18,1.7444
10,AB,Mid,4,1.7444
10,AB,Far,28,1.7444
10,EP,Close,16,1.7444
10,EP,Mid,3,1.7444
10,EP,Mid,13,1.7444
10,AB,Close,22,1.7333
10,AB,Close,27,1.7333
10,TS,Close,29,1.7333
10,JS,Mid,1,1.7333
10,JS,Mid,13,1.7333
10,AB,Mid,20,1.7222
10,EP,Close,9,1.7222
10,EP,Close,14,1.7222
10,EP,Mid,1,1.7222
10,TS,Close,18,1.7222
10,TS,Close,21,1.7222
10,AB,Close,5,1.7111
10,EP,Close,10,1.7111
10,TS,Close,7,1.7111
10,JS,Mid,16,1.7111
10,AB,Mid,28,1.7
10,EP,Close,3,1.7
10,TS,Close,22,1.7
10,JS,Mid,18,1.7
10,AB,Close,21,1.6889
10,AB,Close,25,1.6889
10,AB,Mid,19,1.6778
10,TS,Close,23,1.6778
10,JS,Close,20,1.6778
10,EP,Close,1,1.6667
10,AB,Close,8,1.6444
10,AB,Mid,23,1.6444
10,EP,Close,15,1.6444
10,EP,Mid,25,1.6444
10,JS,Close,3,1.6333
10,AB,Close,29,1.6222
10,EP,Close,18,1.6222
10,EP,Close,21,1.6222
10,EP,Mid,27,1.6222
10,EP,Mid,7,1.6111
10,TS,Mid,12,1.6
10,AB,Close,20,1.5889
10,EP,Close,11,1.5889
10,JS,Close,22,1.5889
10,JS,Mid,15,1.5889
10,JS,Mid,22,1.5889
10,AB,Mid,26,1.5778
10,JS,Mid,17,1.5778
10,AB,Close,9,1.5556
10,AB,Close,12,1.5556
10,AB,Close,10,1.5444
10,EP,Mid,2,1.5444
10,EP,Mid,5,1.5333
10,AB,Mid,11,1.5222
10,EP,Close,5,1.5222
10,AB,Close,23,1.4889
10,AB,Close,13,1.4778
10,AB,Close,14,1.4667
10,AB,Close,30,1.2889
10,EP,Close,20,1.1222
11,JS,Far,26,8.0223
11,JS,Far,29,7.7778
11,TS,Far,4,7.5111
11,EP,Close,24,7.2445
11,EP,Mid,1,6.9
11,EP,Far,6,6.5111
11,EP,High,1,6.4222
11,TS,High,16,6.4222
11,EP,Mid,11,6.3222
11,EP,Far,15,6.0333
11,EP,Far,9,5.8222
11,TS,Close,12,5.7778
11,TS,Far,28,5.7445
11,EP,High,8,5.7111
11,EP,High,24,5.6889
11,EP,Close,19,5.6778
11,EP,High,25,5.6778
11,TS,Far,27,5.6778
11,JS,Close,25,5.6111
11,EP,Far,25,5.5445
11,EP,Close,21,5.5333
11,JS,High,3,5.5333
11,EP,Far,21,5.5
11,EP,Far,27,5.4445
11,EP,High,4,5.3111
11,EP,High,26,5.2778
11,EP,High,11,5.2333
11,JS,Far,14,5.2111
11,EP,Mid,8,5.1889
11,EP,High,28,5.1778
11,JS,High,4,5.1111
11,EP,High,18,5.0222
11,EP,Far,12,5.0111
11,EP,Far,28,4.9889
11,TS,Mid,3,4.9889
11,EP,Mid,5,4.9444
11,EP,Far,19,4.9
11,JS,High,21,4.9
11,EP,Far,1,4.8889
11,EP,High,20,4.8778
11,EP,Far,7,4.8556
11,JS,High,18,4.8111
11,EP,High,5,4.7889
11,EP,High,10,4.7778
11,JS,High,2,4.7
11,AB,Mid,11,4.6778
11,JS,High,26,4.6778
11,TS,Far,29,4.6444
11,EP,Far,22,4.6333
11,JS,Far,12,4.6333
11,EP,Close,17,4.5778
11,EP,High,27,4.5778
11,EP,Mid,24,4.5556
11,EP,Far,13,4.5333
11,TS,Close,28,4.5333
11,AB,Mid,3,4.5111
11,TS,Mid,1,4.4222
11,JS,Far,23,4.4222
11,EP,High,13,4.3667
11,JS,High,6,4.3333
11,EP,High,12,4.3222
11,JS,Mid,24,4.3222
11,JS,High,9,4.3
11,EP,Far,29,4.2555
11,EP,High,30,4.2444
11,EP,High,17,4.2111
11,EP,Close,8,4.2
11,EP,Far,8,4.1889
11,EP,Mid,16,4.1667
11,JS,High,1,4.1667
11,EP,Far,10,4.1555
11,TS,High,15,4.1444
11,EP,Mid,27,4.1333
11,EP,Far,17,4.0778
11,TS,High,19,4.0111
11,JS,High,30,4.0111
11,JS,Close,15,4
11,EP,High,3,3.9889
11,EP,Close,26,3.9778
11,EP,High,21,3.9667
11,EP,High,7,3.9444
11,EP,Far,2,3.9333
11,EP,Mid,7,3.9
11,EP,Far,5,3.8889
11,EP,Far,11,3.8667
11,EP,Far,20,3.8111
11,JS,Far,20,3.8111
11,EP,Far,23,3.7667
11,JS,High,10,3.7667
11,EP,Far,26,3.7444
11,EP,High,6,3.7333
11,TS,Far,14,3.7222
11,JS,High,7,3.7111
11,EP,Mid,2,3.6889
11,TS,Far,24,3.6667
11,JS,High,5,3.6667
11,EP,Far,3,3.6111
11,EP,Mid,14,3.6
11,JS,High,12,3.6
11,TS,High,23,3.5778
11,EP,High,15,3.5333
11,EP,Mid,19,3.5111
11,EP,High,2,3.4889
11,JS,Close,8,3.4778
11,EP,Mid,10,3.4667
11,JS,High,19,3.4555
11,JS,High,24,3.4333
11,EP,Far,4,3.4222
11,EP,Mid,30,3.4111
11,EP,Far,16,3.4
11,EP,Far,24,3.3778
11,EP,High,23,3.3778
11,JS,Far,7,3.3778
11,JS,Far,13,3.3778
11,EP,Far,18,3.3667
11,EP,High,29,3.3667
11,JS,High,8,3.3667
11,EP,High,16,3.3555
11,EP,Mid,17,3.3444
11,EP,High,19,3.3444
11,TS,Far,21,3.3333
11,AB,Far,2,3.3222
11,TS,Close,2,3.3222
11,EP,Mid,20,3.2667
11,TS,Far,11,3.2667
11,TS,High,5,3.2667
11,JS,High,23,3.2667
11,TS,Far,3,3.2555
11,EP,Mid,12,3.2444
11,TS,Far,5,3.2444
11,TS,High,25,3.2444
11,TS,Far,16,3.2333
11,TS,Far,23,3.2333
11,JS,Far,10,3.2222
11,EP,Far,30,3.2111
11,TS,High,9,3.2111
11,EP,High,14,3.1889
11,TS,Far,2,3.1889
11,TS,Far,19,3.1889
11,EP,Mid,22,3.1667
11,EP,High,22,3.1667
11,TS,High,4,3.1667
11,TS,High,6,3.1667
11,TS,High,21,3.1667
11,JS,Far,6,3.1667
11,JS,High,29,3.1667
11,EP,Mid,6,3.1555
11,EP,Far,14,3.1555
11,TS,High,22,3.1555
11,TS,Far,15,3.1444
11,TS,Far,20,3.1444
11,TS,High,13,3.1444
11,JS,High,17,3.1444
11,EP,Mid,3,3.1333
11,EP,Mid,29,3.1333
11,EP,Mid,13,3.1111
11,TS,Far,7,3.1111
11,TS,Far,1,3.0889
11,TS,High,1,3.0889
11,JS,Mid,10,3.0889
11,EP,Mid,23,3.0667
11,JS,High,14,3.0667
11,TS,Far,22,3.0556
11,JS,Far,28,3.0556
11,AB,High,12,3.0333
11,TS,Mid,16,3.0333
11,TS,High,2,3.0333
11,TS,High,7,3.0333
11,JS,Far,3,3.0333
11,TS,Mid,24,3.0222
11,TS,Far,6,3.0222
11,JS,Close,17,3.0222
11,JS,Far,2,3
11,JS,Far,9,3
11,JS,High,25,2.9889
11,JS,Mid,3,2.9556
11,JS,High,11,2.9444
11,TS,High,26,2.9333
11,TS,High,27,2.9333
11,TS,High,29,2.9333
11,JS,Far,1,2.9333
11,EP,High,9,2.9222
11,TS,Mid,30,2.9222
11,TS,Far,8,2.9111
11,TS,Far,18,2.9111
11,TS,High,18,2.9111
11,TS,High,14,2.9
11,TS,High,20,2.8889
11,JS,Far,4,2.8889
11,TS,Far,12,2.8778
11,EP,Close,22,2.8556
11,TS,Far,30,2.8444
11,JS,High,22,2.8333
11,JS,Mid,2,2.8111
11,AB,Far,8,2.8
11,TS,Close,13,2.8
11,TS,Far,17,2.8
11,EP,Mid,18,2.7889
11,EP,Mid,21,2.7889
11,TS,High,3,2.7889
11,JS,Far,16,2.7778
11,JS,High,13,2.7444
11,EP,Mid,25,2.7333
11,TS,Mid,23,2.7333
11,TS,High,8,2.7333
11,TS,High,10,2.7333
11,JS,Far,17,2.7222
11,AB,Far,12,2.7
11,JS,High,28,2.7
11,TS,Mid,19,2.6778
11,TS,Far,9,2.6778
11,TS,Far,13,2.6778
11,TS,High,30,2.6778
11,JS,Far,8,2.6778
11,JS,High,27,2.6778
11,TS,Mid,21,2.6667
11,JS,High,16,2.6667
11,AB,Far,14,2.6444
11,JS,Mid,11,2.6333
11,JS,Mid,5,2.6222
11,TS,Far,10,2.6111
11,TS,High,24,2.6111
11,JS,Far,15,2.6111
11,TS,Mid,20,2.5889
11,JS,High,20,2.5889
11,AB,Far,5,2.5778
11,EP,Close,2,2.5778
11,JS,Far,11,2.5778
11,TS,Close,23,2.5667
11,JS,High,15,2.5667
11,JS,Far,18,2.5444
11,JS,Far,21,2.5222
11,TS,High,12,2.5111
11,JS,Far,5,2.5111
11,JS,Mid,9,2.5
11,TS,Mid,26,2.4778
11,EP,Close,28,2.4667
11,TS,High,11,2.4556
11,JS,Far,30,2.4556
11,TS,Mid,18,2.4444
11,JS,Far,19,2.4444
11,EP,Mid,26,2.4333
11,TS,Mid,6,2.4333
11,JS,Far,24,2.4333
11,AB,Close,27,2.4111
11,TS,Far,25,2.4111
11,JS,Close,20,2.3889
11,JS,Mid,4,2.3889
11,TS,High,28,2.3667
11,AB,Mid,19,2.3444
11,JS,Mid,6,2.3444
11,JS,Mid,19,2.3444
11,EP,Mid,4,2.3333
11,JS,Mid,17,2.3333
11,JS,Mid,20,2.3333
11,TS,Far,26,2.3222
11,AB,Close,26,2.3111
11,AB,Far,6,2.3
11,TS,Mid,25,2.3
11,TS,High,17,2.3
11,JS,Mid,1,2.2556
11,JS,Mid,8,2.2444
11,EP,Close,15,2.2333
11,TS,Mid,2,2.2333
11,TS,Mid,8,2.2222
11,JS,Close,10,2.2222
11,JS,Mid,12,2.2222
11,EP,Mid,28,2.2111
11,AB,Far,7,2.2
11,TS,Mid,27,2.1889
11,JS,Mid,7,2.1889
11,AB,High,24,2.1778
11,TS,Mid,22,2.1778
11,JS,Close,5,2.1778
11,AB,Far,3,2.1667
11,JS,Far,22,2.1667
11,EP,Close,6,2.1333
11,EP,Mid,15,2.1333
11,EP,Mid,9,2.1222
11,TS,Mid,5,2.1222
11,TS,Mid,12,2.1222
11,JS,Far,27,2.1222
11,JS,Mid,30,2.1111
11,EP,Close,7,2.1
11,TS,Mid,7,2.1
11,TS,Mid,11,2.1
11,JS,Mid,14,2.1
11,JS,Mid,25,2.1
11,JS,Mid,16,2.0889
11,JS,Mid,22,2.0889
11,AB,High,27,2.0778
11,AB,High,14,2.0667
11,TS,Mid,9,2.0667
11,JS,Mid,21,2.0556
11,JS,Mid,26,2.0444
11,AB,High,8,2.0333
11,JS,Mid,13,2.0222
11,JS,Mid,23,2.0222
11,TS,Close,7,2.0111
11,AB,Far,20,2
11,EP,Close,1,2
11,AB,Far,24,1.9778
11,EP,Close,9,1.9778
11,JS,Mid,15,1.9778
11,JS,Far,25,1.9778
11,AB,High,7,1.9667
11,AB,High,25,1.9333
11,EP,Close,5,1.9333
11,JS,Mid,29,1.9333
11,AB,Far,4,1.9222
11,JS,Mid,27,1.9222
11,AB,Far,9,1.9111
11,AB,Far,26,1.9111
11,JS,Mid,28,1.9111
11,AB,High,2,1.9
11,AB,High,1,1.8889
11,JS,Close,9,1.8889
11,AB,High,21,1.8778
11,AB,Close,8,1.8667
11,AB,Far,10,1.8667
11,AB,High,6,1.8667
11,AB,High,18,1.8667
11,EP,Close,4,1.8556
11,EP,Close,12,1.8556
11,AB,High,4,1.8444
11,TS,Mid,10,1.8444
11,AB,High,22,1.8333
11,EP,Close,14,1.8333
11,TS,Close,21,1.8333
11,JS,Close,3,1.8333
11,AB,Far,11,1.8222
11,AB,Far,21,1.8222
11,AB,High,3,1.8222
11,EP,Close,10,1.8111
11,JS,Close,1,1.8111
11,AB,High,20,1.8
11,JS,Mid,18,1.8
11,AB,Far,25,1.7889
11,JS,Close,4,1.7889
11,AB,Far,1,1.7778
11,AB,High,9,1.7778
11,AB,High,23,1.7778
11,JS,Close,11,1.7778
11,TS,Mid,14,1.7667
11,JS,Close,18,1.7667
11,JS,Close,19,1.7667
11,AB,Mid,15,1.7556
11,AB,High,5,1.7556
11,EP,Close,3,1.7556
11,TS,Mid,15,1.7556
11,AB,Mid,6,1.7444
11,EP,Close,29,1.7444
11,AB,Mid,1,1.7333
11,TS,Mid,4,1.7333
11,AB,Close,4,1.7222
11,AB,Far,16,1.7222
11,AB,Far,18,1.7222
11,AB,High,15,1.7222
11,EP,Close,18,1.7222
11,TS,Mid,13,1.7222
11,JS,Close,6,1.7222
11,AB,Mid,2,1.7111
11,AB,High,11,1.7111
11,AB,High,13,1.7111
11,EP,Close,11,1.7111
11,AB,Far,15,1.7
11,AB,Far,23,1.7
11,TS,Mid,29,1.7
11,JS,Close,12,1.7
11,AB,Far,13,1.6889
11,JS,Close,7,1.6889
11,AB,Close,6,1.6778
11,AB,Far,27,1.6778
11,EP,Close,20,1.6778
11,TS,Close,20,1.6778
11,TS,Close,27,1.6778
11,JS,Close,23,1.6778
11,AB,Far,22,1.6667
11,AB,High,29,1.6667
11,EP,Close,13,1.6667
11,TS,Mid,28,1.6667
11,JS,Close,14,1.6667
11,AB,Close,3,1.6556
11,AB,Mid,28,1.6556
11,TS,Close,1,1.6556
11,JS,Close,22,1.6556
11,JS,Close,24,1.6556
11,AB,Far,28,1.6444
11,AB,High,19,1.6444
11,EP,Close,16,1.6444
11,EP,Close,25,1.6444
11,TS,Close,25,1.6444
11,JS,Close,2,1.6444
11,JS,Close,21,1.6444
11,AB,Mid,4,1.6333
11,AB,Mid,8,1.6333
11,AB,Close,9,1.6222
11,AB,Mid,23,1.6222
11,AB,Mid,25,1.6222
11,AB,Mid,5,1.6111
11,AB,Mid,16,1.6111
11,AB,Far,17,1.6111
11,AB,High,26,1.6111
11,TS,Close,29,1.6111
11,TS,Mid,17,1.6111
11,JS,Close,13,1.6111
11,TS,Close,16,1.6
11,AB,Far,29,1.5889
11,AB,High,16,1.5889
11,JS,Close,27,1.5889
11,AB,Close,18,1.5778
11,AB,Mid,17,1.5778
11,AB,Mid,21,1.5778
11,AB,Far,19,1.5778
11,TS,Close,11,1.5778
11,EP,Close,23,1.5667
11,TS,Close,3,1.5667
11,TS,Close,10,1.5667
11,TS,Close,15,1.5667
11,JS,Close,26,1.5667
11,AB,High,10,1.5556
11,AB,Far,30,1.5444
11,AB,Close,7,1.5333
11,AB,Mid,9,1.5333
11,AB,High,30,1.5333
11,TS,Close,14,1.5222
11,JS,Close,16,1.5222
11,AB,Mid,10,1.5
11,AB,High,17,1.5
11,EP,Close,27,1.5
11,TS,Close,18,1.5
11,TS,Close,26,1.5
11,JS,Close,28,1.5
11,AB,Close,5,1.4889
11,AB,Mid,18,1.4889
11,AB,High,28,1.4889
11,AB,Close,10,1.4778
11,AB,Mid,12,1.4778
11,JS,Close,30,1.4778
11,AB,Close,14,1.4667
11,AB,Mid,24,1.4556
11,TS,Close,8,1.4556
11,AB,Close,19,1.4444
11,AB,Close,25,1.4444
11,AB,Mid,7,1.4444
11,TS,Close,9,1.4444
11,AB,Close,12,1.4333
11,TS,Close,6,1.4333
11,AB,Close,24,1.4222
11,TS,Close,4,1.4222
11,TS,Close,19,1.4111
11,AB,Close,1,1.4
11,TS,Close,5,1.4
11,TS,Close,17,1.4
11,AB,Close,11,1.3889
11,AB,Mid,22,1.3778
11,AB,Mid,30,1.3778
11,AB,Close,13,1.3667
11,AB,Close,28,1.3667
11,AB,Mid,14,1.3667
11,AB,Mid,29,1.3667
11,TS,Close,24,1.3444
11,AB,Close,2,1.3333
11,AB,Close,15,1.3333
11,AB,Mid,26,1.3333
11,EP,Close,30,1.3333
11,AB,Mid,20,1.3222
11,AB,Mid,27,1.3222
11,TS,Close,30,1.3222
11,TS,Close,22,1.3111
11,AB,Mid,13,1.3
11,AB,Close,17,1.2889
11,AB,Close,22,1.2889
11,JS,Close,29,1.2889
11,AB,Close,21,1.2778
11,AB,Close,20,1.2667
11,AB,Close,23,1.2667
11,AB,Close,16,1.2444
11,AB,Close,30,1.2111
11,AB,Close,29,1.1222
12,TS,Far,15,9.7112
12,EP,High,4,8.6334
12,TS,Far,21,7.9
12,TS,Far,24,7.6778
12,EP,Far,26,6.8889
12,EP,Far,1,6.8334
12,EP,Far,8,6.4778
12,EP,High,3,6.4556
12,JS,Mid,12,6.4111
12,EP,Far,22,5.9222
12,EP,Far,23,5.4556
12,EP,Far,12,5.4
12,EP,Far,16,5.4
12,JS,Far,11,5.3
12,TS,Far,22,5.2222
12,TS,Far,12,5.2
12,TS,High,1,5.1889
12,EP,Far,20,5.1222
12,JS,Far,3,5.1111
12,TS,Far,7,5.1
12,TS,High,20,5.0444
12,TS,High,14,5.0333
12,TS,Far,2,4.9778
12,EP,Far,21,4.9333
12,EP,Far,27,4.7778
12,EP,Far,28,4.7556
12,TS,Far,6,4.7333
12,TS,Far,20,4.7111
12,TS,High,29,4.6444
12,TS,High,25,4.5222
12,EP,Far,2,4.5111
12,JS,Far,19,4.5
12,EP,Far,19,4.4889
12,AB,High,7,4.4555
12,TS,Far,1,4.4333
12,TS,Far,9,4.3778
12,EP,Far,13,4.3555
12,EP,High,8,4.3555
12,EP,Far,11,4.3444
12,TS,High,17,4.3444
12,JS,Far,15,4.3333
12,EP,Far,6,4.3
12,EP,Far,25,4.2889
12,EP,High,1,4.2889
12,TS,Far,27,4.2889
12,EP,Far,9,4.2667
12,EP,Far,7,4.2555
12,EP,Far,17,4.2333
12,EP,Mid,11,4.2222
12,EP,Far,10,4.2111
12,EP,Far,24,4.1778
12,JS,Far,5,4.1444
12,EP,Far,4,4.1333
12,TS,High,5,4.1111
12,JS,High,1,4.0889
12,TS,Far,18,4.0778
12,EP,Far,14,4.0555
12,EP,Far,18,4.0555
12,TS,Mid,2,4.0444
12,EP,Far,5,4.0333
12,TS,Far,11,4.0333
12,EP,Far,3,4.0111
12,TS,Far,4,3.9333
12,TS,Far,3,3.9
12,JS,Far,9,3.8667
12,JS,Far,24,3.8667
12,EP,Far,29,3.8
12,EP,High,5,3.7889
12,EP,High,17,3.7889
12,TS,Far,5,3.7555
12,TS,Mid,19,3.7333
12,EP,Far,15,3.7111
12,EP,Far,30,3.7111
12,EP,Mid,22,3.7
12,EP,High,12,3.6889
12,EP,High,7,3.6778
12,TS,High,3,3.6778
12,JS,Far,1,3.6778
12,JS,Far,17,3.6222
12,EP,High,13,3.6111
12,JS,Far,20,3.6111
12,TS,High,30,3.6
12,JS,Mid,14,3.6
12,TS,Far,17,3.5778
12,EP,High,28,3.5667
12,TS,Mid,5,3.5555
12,JS,Far,16,3.5555
12,TS,Far,8,3.5333
12,TS,Far,25,3.5111
12,AB,Far,9,3.5
12,EP,High,9,3.4333
12,EP,High,2,3.4222
12,EP,High,14,3.4222
12,JS,High,4,3.4222
12,EP,High,18,3.4
12,EP,High,19,3.3889
12,EP,High,24,3.3889
12,EP,High,23,3.3778
12,TS,Far,16,3.3778
12,TS,High,2,3.3667
12,TS,Far,23,3.3555
12,EP,High,21,3.3444
12,AB,Far,22,3.3333
12,EP,High,25,3.3111
12,EP,High,22,3.3
12,EP,High,20,3.2778
12,JS,Far,6,3.2778
12,JS,Far,10,3.2667
12,EP,High,30,3.2444
12,TS,Far,19,3.2444
12,EP,High,26,3.2222
12,TS,High,6,3.2111
12,TS,High,9,3.1889
12,AB,Far,3,3.1778
12,EP,High,15,3.1778
12,TS,High,15,3.1778
12,JS,Far,8,3.1778
12,AB,High,6,3.1667
12,JS,Far,7,3.1667
12,EP,High,27,3.1444
12,TS,High,8,3.1444
12,JS,High,8,3.1222
12,AB,Far,7,3.0889
12,JS,Far,14,3.0889
12,JS,High,13,3.0778
12,TS,Mid,28,3.0667
12,JS,High,29,3.0667
12,JS,High,5,3.0444
12,EP,High,10,3.0333
12,JS,High,11,3.0222
12,JS,Mid,16,3.0111
12,JS,High,3,3.0111
12,JS,High,6,3.0111
12,TS,Mid,1,2.9889
12,TS,Far,10,2.9889
12,AB,Far,14,2.9778
12,JS,High,14,2.9778
12,EP,High,16,2.9667
12,JS,High,2,2.9556
12,JS,High,21,2.9556
12,TS,Far,26,2.9444
12,EP,High,6,2.9333
12,TS,High,11,2.9333
12,AB,High,18,2.9222
12,TS,High,10,2.9111
12,JS,Far,22,2.9111
12,JS,High,16,2.9111
12,JS,Far,21,2.9
12,JS,Mid,26,2.8889
12,TS,Far,13,2.8778
12,JS,High,17,2.8444
12,TS,Mid,7,2.8333
12,TS,High,18,2.8333
12,TS,High,19,2.8333
12,JS,Far,12,2.8333
12,JS,High,12,2.8222
12,TS,Far,28,2.7889
12,TS,High,24,2.7889
12,JS,High,10,2.7889
12,TS,Mid,30,2.7778
12,TS,Mid,18,2.7667
12,TS,Far,14,2.7556
12,TS,Far,30,2.7444
12,TS,Mid,20,2.6889
12,TS,Mid,23,2.6889
12,JS,Far,2,2.6778
12,JS,Far,4,2.6778
12,JS,High,18,2.6778
12,JS,High,15,2.6667
12,JS,Far,18,2.6556
12,TS,Mid,4,2.6444
12,JS,Far,13,2.6222
12,TS,High,7,2.6
12,TS,High,23,2.5889
12,JS,Far,25,2.5889
12,JS,Far,28,2.5889
12,JS,High,9,2.5889
12,TS,Mid,6,2.5778
12,JS,Far,23,2.5667
12,JS,Mid,13,2.5556
12,JS,High,27,2.5333
12,JS,High,28,2.5333
12,AB,Mid,19,2.5111
12,JS,High,26,2.5111
12,JS,High,19,2.5
12,EP,Mid,28,2.4889
12,TS,Mid,24,2.4889
12,EP,High,29,2.4778
12,TS,Mid,25,2.4667
12,TS,High,26,2.4667
12,JS,High,24,2.4667
12,AB,High,13,2.4444
12,TS,High,22,2.4444
12,JS,High,20,2.4444
12,TS,Far,29,2.4333
12,TS,High,12,2.4222
12,JS,Far,27,2.4222
12,TS,High,13,2.4111
12,AB,Far,15,2.4
12,EP,High,11,2.4
12,TS,Mid,21,2.4
12,TS,Mid,22,2.4
12,TS,Mid,26,2.4
12,JS,Mid,9,2.4
12,AB,High,4,2.3778
12,TS,High,4,2.3778
12,JS,High,25,2.3667
12,TS,High,21,2.3556
12,JS,High,7,2.3556
12,AB,High,14,2.3444
12,JS,Mid,11,2.3444
12,AB,High,1,2.3333
12,AB,Far,4,2.3222
12,TS,Mid,12,2.3222
12,AB,High,10,2.3111
12,JS,Mid,1,2.3111
12,JS,Mid,27,2.3111
12,JS,High,23,2.3111
12,AB,Far,24,2.3
12,JS,Mid,15,2.3
12,AB,Far,10,2.2889
12,JS,High,30,2.2889
12,AB,High,2,2.2667
12,AB,High,23,2.2667
12,AB,Far,12,2.2556
12,JS,Mid,2,2.2556
12,AB,High,3,2.2444
12,JS,Mid,3,2.2444
12,JS,Far,26,2.2444
12,JS,High,22,2.2444
12,AB,High,29,2.2333
12,TS,Mid,3,2.2333
12,AB,High,12,2.2222
12,EP,Mid,3,2.2222
12,JS,Far,29,2.2222
12,AB,Far,25,2.2
12,AB,High,25,2.2
12,TS,High,16,2.2
12,AB,Far,2,2.1889
12,AB,High,22,2.1889
12,AB,Far,18,2.1778
12,AB,High,5,2.1778
12,AB,Mid,13,2.1667
12,AB,Far,17,2.1667
12,AB,High,24,2.1444
12,AB,Far,8,2.1333
12,EP,Close,21,2.1333
12,JS,Mid,28,2.1222
12,JS,Far,30,2.1222
12,EP,Close,3,2.1
12,EP,Mid,9,2.1
12,AB,High,8,2.0889
12,AB,High,15,2.0889
12,AB,Far,13,2.0778
12,AB,High,9,2.0667
12,TS,Mid,8,2.0667
12,AB,High,19,2.0556
12,AB,High,11,2.0444
12,AB,Far,16,2.0333
12,TS,Mid,15,2.0333
12,TS,High,28,2.0333
12,JS,Mid,8,2.0333
12,JS,Mid,7,2.0222
12,AB,Far,1,2.0111
12,TS,High,27,2.0111
12,JS,Mid,23,2.0111
12,AB,Far,11,2
12,JS,Mid,19,1.9889
12,AB,Far,28,1.9778
12,AB,High,16,1.9778
12,JS,Mid,6,1.9778
12,JS,Mid,4,1.9667
12,AB,Far,5,1.9444
12,AB,High,21,1.9444
12,JS,Close,9,1.9444
12,AB,Far,6,1.9333
12,AB,Far,20,1.9333
12,JS,Mid,25,1.9333
12,JS,Mid,10,1.9222
12,JS,Mid,29,1.9111
12,AB,Far,21,1.9
12,EP,Mid,20,1.9
12,JS,Mid,24,1.9
12,AB,High,17,1.8889
12,JS,Close,5,1.8778
12,AB,High,28,1.8667
12,TS,Mid,17,1.8667
12,EP,Close,2,1.8556
12,EP,Mid,14,1.8444
12,TS,Mid,14,1.8444
12,JS,Mid,5,1.8333
12,AB,High,26,1.8222
12,EP,Mid,6,1.8222
12,TS,Mid,16,1.8222
12,JS,Mid,17,1.8222
12,TS,Mid,10,1.8
12,JS,Mid,21,1.8
12,AB,Far,29,1.7667
12,EP,Close,7,1.7667
12,AB,Far,30,1.7556
12,EP,Close,1,1.7556
12,AB,High,20,1.7222
12,EP,Mid,19,1.7222
12,JS,Mid,22,1.7222
12,AB,Mid,7,1.7111
12,AB,Far,27,1.7111
12,JS,Close,6,1.7111
12,AB,Mid,9,1.7
12,EP,Close,16,1.7
12,AB,Far,19,1.6889
12,AB,Far,26,1.6778
12,EP,Mid,17,1.6778
12,JS,Close,1,1.6778
12,JS,Close,2,1.6778
12,TS,Mid,11,1.6667
12,JS,Mid,18,1.6667
12,AB,Close,15,1.6556
12,EP,Close,8,1.6556
12,EP,Close,9,1.6556
12,TS,Mid,29,1.6556
12,JS,Mid,30,1.6556
12,EP,Mid,2,1.6444
12,EP,Mid,4,1.6333
12,TS,Close,26,1.6333
12,JS,Mid,20,1.6333
12,AB,Mid,28,1.6222
12,AB,High,30,1.6222
12,TS,Mid,27,1.6222
12,EP,Close,4,1.6111
12,AB,Far,23,1.6
12,EP,Close,22,1.6
12,EP,Mid,1,1.6
12,TS,Close,5,1.5889
12,EP,Mid,18,1.5778
12,TS,Close,6,1.5778
12,TS,Close,21,1.5778
12,AB,High,27,1.5667
12,EP,Close,5,1.5667
12,TS,Mid,9,1.5667
12,AB,Mid,2,1.5444
12,EP,Close,17,1.5444
12,EP,Close,23,1.5444
12,EP,Mid,5,1.5444
12,EP,Mid,12,1.5444
12,JS,Close,3,1.5444
12,JS,Close,10,1.5444
12,EP,Close,12,1.5333
12,AB,Mid,10,1.5222
12,AB,Mid,26,1.5222
12,EP,Close,11,1.5222
12,EP,Close,20,1.5222
12,EP,Mid,8,1.5222
12,EP,Mid,21,1.5111
12,EP,Mid,24,1.5111
12,EP,Close,6,1.5
12,EP,Mid,15,1.5
