sub_num,case_nm,target,iteration,hdiff
11,EP,High,27,152.2177
11,EP,High,28,130.2146
11,EP,High,29,77.28074
11,EP,High,30,82.46229
11,TS,Close,1,25.41705
11,TS,Close,2,46.03986
11,TS,Close,3,15.73755
11,TS,Close,4,9.782836
11,TS,Close,5,10.70854
11,TS,Close,6,10.43418
11,TS,Close,7,10.49806
11,TS,Close,8,20.93217
11,TS,Close,9,22.23067
11,TS,Close,10,16.56489
11,JS,Close,11,31.3866
11,TS,Close,12,235.9015
11,TS,Close,13,28.69214
11,TS,Close,14,23.65148
11,TS,Close,15,21.31696
11,TS,Close,16,19.59028
11,TS,Close,17,13.16362
11,TS,Close,19,22.18671
11,TS,Close,20,31.24836
11,TS,Close,21,32.75998
11,TS,Close,22,8.007668
11,TS,Close,23,28.59216
11,TS,Close,24,9.451766
11,TS,Close,25,27.79939
11,TS,Close,26,45.59175
11,TS,Close,27,18.14666
11,TS,Close,28,61.49083
11,TS,Close,29,32.00434
11,TS,Close,30,38.16088
11,TS,Mid,1,222.7699
11,TS,Mid,2,30.64143
11,TS,Mid,3,75.81094
11,TS,Mid,4,31.01141
11,TS,Mid,5,24.73286
11,TS,Mid,6,45.8371
11,TS,Mid,7,31.7298
11,TS,Mid,8,33.44169
11,TS,Mid,9,31.7943
11,TS,Mid,10,24.66294
11,TS,Mid,12,37.64837
11,TS,Mid,13,23.63221
11,TS,Mid,14,29.27773
11,TS,Mid,15,23.9635
11,TS,Mid,16,54.52986
11,TS,Mid,17,28.1778
11,TS,Mid,19,48.44425
11,TS,Mid,20,44.0174
11,TS,Mid,21,45.95452
11,TS,Mid,22,33.52633
11,TS,Mid,23,33.86798
11,TS,Mid,24,41.11976
11,TS,Mid,25,33.76453
11,TS,Mid,26,29.56859
11,TS,Mid,27,29.641
11,TS,Mid,28,30.8862
11,TS,Mid,29,24.85143
11,TS,Mid,30,90.91753
11,TS,Far,1,48.44328
11,TS,Far,2,53.45757
11,TS,Far,3,60.73379
11,TS,Far,4,45.23332
11,TS,Far,5,46.11948
11,TS,Far,6,63.72932
11,TS,Far,7,57.24978
11,TS,Far,8,49.42125
11,TS,Far,9,44.36978
11,TS,Far,10,51.57896
11,TS,Far,12,53.27009
11,TS,Far,13,49.11657
11,TS,Far,14,50.14835
11,TS,Far,15,54.24117
11,TS,Far,16,40.47817
11,TS,Far,17,66.04939
11,TS,Far,19,61.88679
11,TS,Far,20,66.93265
11,TS,Far,21,50.53636
11,TS,Far,22,40.12034
11,TS,Far,23,47.16295
11,TS,Far,24,47.89322
11,TS,Far,25,41.02
11,TS,Far,26,46.41404
11,TS,Far,27,102.7335
11,TS,Far,28,62.92914
11,TS,Far,29,34.75427
11,TS,Far,30,42.9024
11,TS,High,1,41.1241
11,TS,High,2,50.8531
11,TS,High,3,48.1424
11,TS,High,4,46.5005
11,TS,High,5,45.1462
11,TS,High,6,46.5362
11,TS,High,7,49.4241
11,TS,High,8,45.8783
11,TS,High,9,59.3134
11,TS,High,10,55.8729
11,TS,High,12,60.7145
11,TS,High,13,54.4283
11,TS,High,14,49.0119
11,TS,High,15,63.5516
11,TS,High,16,90.6244
11,TS,High,17,68.5285
11,TS,High,19,84.9523
11,TS,High,20,62.4292
11,TS,High,21,41.7936
11,TS,High,22,51.1244
11,TS,High,23,74.1249
11,TS,High,24,40.7453
11,TS,High,25,47.9627
11,TS,High,26,68.7261
11,TS,High,27,55.5254
11,TS,High,28,36.1127
11,TS,High,29,46.8519
11,TS,High,30,64.1508
11,JS,Close,1,34.1089
11,JS,Close,2,28.7137
11,JS,Close,3,29.3451
11,JS,Close,4,33.8286
11,JS,Close,5,28.6977
11,JS,Close,6,15.07
11,JS,Close,7,16.0785
11,JS,Close,8,31.4079
11,JS,Close,9,34.6141
11,JS,Close,10,35.6941
11,JS,Close,12,35.7172
11,JS,Close,13,25.0661
11,JS,Close,14,18.281
11,JS,Close,15,40.0322
11,JS,Close,16,17.6879
11,JS,Close,17,28.9851
11,JS,Close,18,26.8363
11,JS,Close,19,27.1589
11,JS,Close,20,52.0332
11,JS,Close,21,25.4753
11,JS,Close,22,22.3394
11,JS,Close,23,27.9616
11,JS,Close,24,21.6568
11,JS,Close,25,43.5757
11,JS,Close,26,49.9327
11,JS,Close,27,32.2297
11,JS,Close,28,17.2502
11,JS,Close,29,22.8444
11,JS,Close,30,24.3001
11,JS,Mid,1,36.66252
11,JS,Mid,2,68.16853
11,JS,Mid,3,51.64126
11,JS,Mid,4,50.79323
11,JS,Mid,5,54.87264
11,JS,Mid,6,12.94562
11,JS,Mid,7,17.78044
11,JS,Mid,8,46.0267
11,JS,Mid,9,50.23578
11,JS,Mid,10,58.1034
11,JS,Mid,12,38.59362
11,JS,Mid,13,54.39648
11,JS,Mid,14,43.84914
11,JS,Mid,15,26.51249
11,JS,Mid,16,34.71286
11,JS,Mid,17,45.75846
11,JS,Mid,19,49.42855
11,JS,Mid,20,41.62358
11,JS,Mid,21,37.67339
11,JS,Mid,22,41.05727
11,JS,Mid,23,50.36649
11,JS,Mid,24,52.26082
11,JS,Mid,25,34.38276
11,JS,Mid,26,28.47202
11,JS,Mid,27,27.16478
11,JS,Mid,28,32.02059
11,JS,Mid,29,34.62762
11,JS,Mid,30,42.96967
11,JS,Far,1,84.7855
11,JS,Far,2,80.4868
11,JS,Far,3,49.4908
11,JS,Far,4,57.9319
11,JS,Far,5,37.9447
11,JS,Far,6,48.3403
11,JS,Far,7,33.8876
11,JS,Far,8,44.025
11,JS,Far,9,67.716
11,JS,Far,10,65.4423
11,JS,Far,12,69.2054
11,JS,Far,13,61.7503
11,JS,Far,14,65.9168
11,JS,Far,15,56.3467
11,JS,Far,16,39.7308
11,JS,Far,17,54.7652
11,JS,Far,19,56.6116
11,JS,Far,20,49.4959
11,JS,Far,21,30.06
11,JS,Far,22,27.243
11,JS,Far,23,31.6816
11,JS,Far,24,33.8139
11,JS,Far,25,21.4527
11,JS,Far,26,67.4706
11,JS,Far,27,40.266
11,JS,Far,28,35.7536
11,JS,Far,29,42.4649
11,JS,Far,30,48.4108
11,JS,High,1,110.8762
11,JS,High,2,129.6568
11,JS,High,3,118.2238
11,JS,High,4,88.41534
11,JS,High,5,120.7498
11,JS,High,6,68.36
11,JS,High,7,78.32045
11,JS,High,8,63.7302
11,JS,High,9,129.712
11,JS,High,10,117.1283
11,JS,High,12,93.18777
11,JS,High,13,51.6574
11,JS,High,14,61.57185
11,JS,High,15,41.80466
11,JS,High,16,59.985
11,JS,High,17,67.06713
11,JS,High,19,103.9211
11,JS,High,20,57.45779
11,JS,High,21,57.63547
11,JS,High,22,69.88465
11,JS,High,23,80.62481
11,JS,High,24,58.10957
11,JS,High,25,52.73644
11,JS,High,26,97.76427
11,JS,High,27,51.15583
11,JS,High,28,42.54675
11,JS,High,29,51.49706
11,JS,High,30,90.5084
11,EP,Close,11,26.9835
11,TS,Close,11,25.36869
11,TS,Mid,18,25.21081
11,EP,Close,18,24.2107
11,TS,Close,18,15.25795
12,TS,Mid,18,65.78022
12,EP,Far,18,64.13582
12,TS,High,18,32.38294
12,TS,Far,18,31.55213
12,JS,High,18,29.9046
12,EP,High,18,27.2862
12,EP,Mid,11,119.1309
12,TS,Far,11,77.76065
12,EP,Far,11,73.48776
12,JS,Far,11,33.3241
12,EP,Close,1,16.9828
12,EP,Close,2,14.3598
12,EP,Close,3,16.6936
12,EP,Close,4,18.7361
12,EP,Close,5,21.0812
12,EP,Close,6,17.6937
12,EP,Close,7,20.3953
12,EP,Close,8,26.4679
12,EP,Close,9,12.7711
12,EP,Close,10,8.51569
12,EP,Close,12,16.1548
12,EP,Close,13,16.1405
12,EP,Close,14,5.32542
12,EP,Close,15,9.84517
12,EP,Close,16,22.3711
12,EP,Close,17,19.099
12,EP,Close,19,17.2422
12,EP,Close,20,20.2556
12,EP,Close,21,56.6921
12,EP,Close,22,25.6923
12,EP,Close,23,25.7524
12,EP,Close,24,20.1762
12,EP,Close,25,13.3186
12,EP,Close,26,12.5261
12,EP,Close,27,19.6556
12,EP,Close,28,18.4909
12,EP,Close,29,11.4859
12,EP,Close,30,16.683
12,EP,Mid,1,5.331496
12,EP,Mid,2,6.861135
12,EP,Mid,3,15.34656
12,EP,Mid,4,9.861656
12,EP,Mid,5,7.486503
12,EP,Mid,6,11.88789
12,EP,Mid,7,6.499643
12,EP,Mid,8,6.182656
12,EP,Mid,9,20.91219
12,EP,Mid,10,17.31862
12,EP,Mid,12,6.936535
12,EP,Mid,13,6.678576
12,EP,Mid,14,38.8182
12,EP,Mid,15,11.99933
12,EP,Mid,16,9.719584
12,EP,Mid,17,22.60281
12,EP,Mid,19,12.51462
12,EP,Mid,20,29.88198
12,EP,Mid,21,11.17799
12,EP,Mid,22,100.6246
12,EP,Mid,23,17.96552
12,EP,Mid,24,12.33809
12,EP,Mid,25,6.331461
12,EP,Mid,26,11.12286
12,EP,Mid,27,8.891214
12,EP,Mid,28,20.67749
12,EP,Mid,29,12.04649
12,EP,Mid,30,9.922585
12,EP,Far,1,151.605
12,EP,Far,2,85.92044
12,EP,Far,3,64.55482
12,EP,Far,4,66.37536
12,EP,Far,5,55.64289
12,EP,Far,6,77.86885
12,EP,Far,7,69.47878
12,EP,Far,8,73.4415
12,EP,Far,9,96.61382
12,EP,Far,10,96.72906
12,EP,Far,12,125.9701
12,EP,Far,13,95.13458
12,EP,Far,14,86.50816
12,EP,Far,15,72.47186
12,EP,Far,16,75.74501
12,EP,Far,17,93.80973
12,EP,Far,19,95.68248
12,EP,Far,20,75.2004
12,EP,Far,21,126.8099
12,EP,Far,22,41.08632
12,EP,Far,23,109.292
12,EP,Far,24,73.68411
12,EP,Far,25,91.47286
12,EP,Far,26,159.6923
12,EP,Far,27,37.1824
12,EP,Far,28,121.4891
12,EP,Far,29,47.34641
12,EP,Far,30,46.52022
12,EP,High,1,27.7412
12,EP,High,2,21.2523
12,EP,High,3,15.9174
12,EP,High,4,24.7155
12,EP,High,5,14.0014
12,EP,High,6,12.8994
12,EP,High,7,14.2458
12,EP,High,8,27.1018
12,EP,High,9,20.376
12,EP,High,10,8.41285
12,EP,High,12,16.7566
12,EP,High,13,30.7205
12,EP,High,14,19.4792
12,EP,High,15,14.0418
12,EP,High,16,13.5498
12,EP,High,17,19.3311
12,EP,High,19,13.406
12,EP,High,20,17.0445
12,EP,High,21,10.1225
12,EP,High,22,12.6181
12,EP,High,23,20.9422
12,EP,High,24,20.3696
12,EP,High,25,39.4788
12,EP,High,26,25.5153
12,EP,High,27,38.0883
12,EP,High,28,7.6687
12,EP,High,29,33.1931
12,EP,High,30,15.5393
12,TS,Close,1,15.6663
12,TS,Close,2,8.87465
12,TS,Close,3,3.34852
12,TS,Close,4,9.11667
12,TS,Close,5,12.4186
12,TS,Close,6,10.645
12,TS,Close,7,12.745
12,TS,Close,8,12.7999
12,TS,Close,9,4.68388
12,TS,Close,10,5.43886
12,TS,Close,12,5.65581
12,TS,Close,13,8.17829
12,TS,Close,14,4.49357
12,TS,Close,15,9.19697
12,TS,Close,16,7.32437
12,TS,Close,17,2.9947
12,TS,Close,19,9.91063
12,TS,Close,20,10.8934
12,TS,Close,21,15.5892
12,TS,Close,22,6.64134
12,TS,Close,23,12.7502
12,TS,Close,24,9.64278
12,TS,Close,25,7.52299
12,TS,Close,26,25.958
12,TS,Close,27,7.57549
12,TS,Close,28,6.88617
12,TS,Close,29,8.26185
12,TS,Close,30,12.8795
12,TS,Mid,1,30.85169
12,TS,Mid,2,148.4878
12,TS,Mid,3,22.49844
12,TS,Mid,4,38.81715
12,TS,Mid,5,96.25995
12,TS,Mid,6,31.00717
12,TS,Mid,7,36.27187
12,TS,Mid,8,21.86846
12,TS,Mid,9,10.75042
12,TS,Mid,10,15.07576
12,EP,Close,11,25.9431
12,TS,Mid,12,15.91938
12,TS,Mid,13,7.416776
12,TS,Mid,14,12.09175
12,TS,Mid,15,44.67191
12,TS,Mid,16,30.68525
12,TS,Mid,17,20.31202
12,TS,Mid,19,46.94158
12,TS,Mid,20,26.53404
12,TS,Mid,21,49.13594
12,TS,Mid,22,37.74018
12,TS,Mid,23,33.32534
12,TS,Mid,24,28.44391
12,TS,Mid,25,37.1088
12,TS,Mid,26,44.22312
12,TS,Mid,27,21.38882
12,TS,Mid,28,44.99782
12,TS,Mid,29,17.87068
12,TS,Mid,30,28.12715
12,TS,Far,1,120.1668
12,TS,Far,2,67.48735
12,TS,Far,3,68.9582
12,TS,Far,4,44.22738
12,TS,Far,5,57.58764
12,TS,Far,6,56.79319
12,TS,Far,7,82.93266
12,TS,Far,8,58.26325
12,TS,Far,9,57.7061
12,TS,Far,10,21.49518
12,TS,Far,12,91.83843
12,TS,Far,13,37.61449
12,TS,Far,14,33.23582
12,TS,Far,15,92.37915
12,TS,Far,16,53.01915
12,TS,Far,17,39.06268
12,TS,Far,19,72.62778
12,TS,Far,20,65.60636
12,TS,Far,21,280.2567
12,TS,Far,22,75.28973
12,TS,Far,23,66.32189
12,TS,Far,24,92.41568
12,TS,Far,25,75.53721
12,TS,Far,26,68.69641
12,TS,Far,27,83.60227
12,TS,Far,28,69.32907
12,TS,Far,29,51.36142
12,TS,Far,30,44.18785
12,TS,High,1,70.50146
12,TS,High,2,30.77687
12,TS,High,3,23.33415
12,TS,High,4,22.25286
12,TS,High,5,33.69267
12,TS,High,6,19.37747
12,TS,High,7,17.5309
12,TS,High,8,24.02702
12,TS,High,9,19.92172
12,TS,High,10,22.52215
12,TS,High,12,22.85522
12,TS,High,13,24.23465
12,TS,High,14,80.18795
12,TS,High,15,26.35129
12,TS,High,16,16.75219
12,TS,High,17,26.48423
12,TS,High,19,22.03922
12,TS,High,20,105.0835
12,TS,High,21,39.21319
12,TS,High,22,29.05995
12,TS,High,23,26.63247
12,TS,High,24,21.34389
12,TS,High,25,47.57242
12,TS,High,26,48.65233
12,TS,High,27,33.55841
12,TS,High,28,30.90443
12,TS,High,29,36.56429
12,TS,High,30,53.91682
12,JS,Close,1,12.3737
12,JS,Close,2,16.4829
12,JS,Close,3,24.5546
12,JS,Close,4,20.7892
12,JS,Close,5,18.2133
12,JS,Close,6,20.6132
12,JS,Close,7,20.3985
12,JS,Close,8,13.7944
12,JS,Close,9,7.53049
12,JS,Close,10,20.7167
12,JS,Close,12,8.16936
12,JS,Close,13,5.49578
12,JS,Close,14,5.50079
12,JS,Close,15,8.9312
12,JS,Close,16,15.7002
12,JS,Close,17,8.65845
12,JS,Close,19,15.8663
12,JS,Close,20,7.37561
12,JS,Close,21,18.7827
12,JS,Close,22,11.6786
12,JS,Close,23,18.4814
12,JS,Close,24,10.5908
12,JS,Close,25,10.4904
12,JS,Close,26,9.30452
12,JS,Close,27,17.2391
12,JS,Close,28,7.82009
12,JS,Close,29,4.00809
12,JS,Close,30,12.8743
12,JS,Mid,1,39.1237
12,JS,Mid,2,29.7618
12,JS,Mid,3,16.9141
12,JS,Mid,4,10.8234
12,JS,Mid,5,14.2888
12,JS,Mid,6,14.9689
12,JS,Mid,7,11.8378
12,JS,Mid,8,19.2442
12,JS,Mid,9,16.6936
12,JS,Mid,10,14.3454
12,JS,Mid,12,29.8469
12,JS,Mid,13,50.2051
12,JS,Mid,14,30.2891
12,JS,Mid,15,36.0422
12,JS,Mid,16,35.6384
12,JS,Mid,17,21.6396
12,JS,Mid,19,20.2087
12,JS,Mid,20,14.5825
12,JS,Mid,21,20.0492
12,JS,Mid,22,20.114
12,JS,Mid,23,29.7707
12,JS,Mid,24,22.7268
12,JS,Mid,25,19.1036
12,JS,Mid,26,33.2467
12,JS,Mid,27,30.3064
12,JS,Mid,28,41.6671
12,JS,Mid,29,24.2896
12,JS,Mid,30,25.5543
12,JS,Far,1,65.017
12,JS,Far,2,18.5968
12,JS,Far,3,41.6631
12,JS,Far,4,17.442
12,JS,Far,5,21.5918
12,JS,Far,6,23.4254
12,JS,Far,7,30.5333
12,JS,Far,8,28.1176
12,JS,Far,9,26.4884
12,JS,Far,10,25.5592
12,JS,Far,12,19.2802
12,JS,Far,13,20.6262
12,JS,Far,14,34.2674
12,JS,Far,15,25.572
12,JS,Far,16,31.985
12,JS,Far,17,27.6745
12,JS,Far,19,45.0158
12,JS,Far,20,40.9436
12,JS,Far,21,31.2773
12,JS,Far,22,41.3221
12,JS,Far,23,36.5804
12,JS,Far,24,36.8271
12,JS,Far,25,34.0562
12,JS,Far,26,44.8296
12,JS,Far,27,26.2427
12,JS,Far,28,29.1926
12,JS,Far,29,35.1595
12,JS,Far,30,11.1323
12,JS,High,1,75.1173
12,JS,High,2,37.0171
12,JS,High,3,20.0296
12,JS,High,4,53.2067
12,JS,High,5,22.4106
12,JS,High,6,17.7633
12,JS,High,7,19.9426
12,JS,High,8,44.082
12,JS,High,9,26.6045
12,JS,High,10,29.4405
12,TS,High,11,24.92672
12,JS,High,12,42.737
12,JS,High,13,59.3669
12,JS,High,14,34.9823
12,JS,High,15,17.8483
12,JS,High,16,48.6937
12,JS,High,17,31.5198
12,JS,High,19,25.2197
12,JS,High,20,26.8887
12,JS,High,21,52.0761
12,JS,High,22,19.0965
12,JS,High,23,21.4519
12,JS,High,24,20.7922
12,JS,High,25,24.1285
12,JS,High,26,54.7649
12,JS,High,27,42.7902
12,JS,High,28,56.4143
12,JS,High,29,61.525
12,JS,High,30,37.7443
12,JS,Close,11,24.5623
12,EP,High,11,22.7101
12,JS,High,11,21.3181
12,TS,Close,11,14.9729
12,TS,Mid,11,14.20777
12,JS,Mid,11,13.9497
12,JS,Far,18,22.9504
12,EP,Mid,18,22.70956
12,JS,Mid,18,21.6702
12,EP,Close,18,13.0955
12,JS,Close,18,11.1875
12,TS,Close,18,9.63554
13,TS,High,18,139.7258
13,TS,Far,18,84.07111
13,TS,Mid,18,67.22411
13,JS,Far,18,54.2575
13,TS,Close,18,50.69209
13,EP,High,18,46.40101
13,EP,Close,18,29.51365
13,EP,Mid,18,24.84488
13,EP,Far,18,24.18187
13,TS,Far,11,185.4391
13,TS,High,11,122.5418
13,TS,Close,11,101.5236
13,JS,Far,11,70.959
13,TS,Mid,11,68.94213
13,JS,Close,11,34.90323
13,EP,Far,11,33.98105
13,JS,Mid,11,32.55107
13,EP,Close,1,61.06243
13,EP,Close,2,81.35201
13,EP,Close,3,41.12965
13,EP,Close,4,32.97706
13,EP,Close,5,23.91439
13,EP,Close,6,28.13026
13,EP,Close,7,120.5182
13,EP,Close,8,48.05774
13,EP,Close,9,35.94073
13,EP,Close,10,22.98813
13,EP,Close,12,23.01968
13,EP,Close,13,16.97551
13,EP,Close,14,25.62248
13,EP,Close,15,23.22838
13,EP,Close,16,23.0447
13,EP,Close,17,32.43284
13,JS,High,18,23.59369
13,EP,Close,19,14.02343
13,EP,Close,20,21.48157
13,EP,Close,21,86.95894
13,EP,Close,22,27.71129
13,EP,Close,23,21.97528
13,EP,Close,24,17.4136
13,EP,Close,25,8.273478
13,EP,Close,26,8.283524
13,EP,Close,27,11.08624
13,EP,Close,28,10.40307
13,EP,Close,29,30.07199
13,EP,Close,30,10.30913
13,EP,Mid,1,211.3792
13,EP,Mid,2,20.51397
13,EP,Mid,3,35.83028
13,EP,Mid,4,40.33919
13,EP,Mid,5,41.58863
13,EP,Mid,6,19.34947
13,EP,Mid,7,43.89135
13,EP,Mid,8,61.09874
13,EP,Mid,9,32.47338
13,EP,Mid,10,28.69808
13,EP,Mid,12,16.31656
13,EP,Mid,13,12.38268
13,EP,Mid,14,18.54538
13,EP,Mid,15,14.28752
13,EP,Mid,16,17.75858
13,EP,Mid,17,27.425
13,JS,Mid,18,23.51747
13,EP,Mid,19,21.18545
13,EP,Mid,20,13.47252
13,EP,Mid,21,24.11393
13,EP,Mid,22,18.03174
13,EP,Mid,23,9.607831
13,EP,Mid,24,16.11246
13,EP,Mid,25,25.57633
13,EP,Mid,26,7.442894
13,EP,Mid,27,14.63111
13,EP,Mid,28,16.04145
13,EP,Mid,29,9.786909
13,EP,Mid,30,18.20919
13,EP,Far,1,80.41731
13,EP,Far,2,53.16976
13,EP,Far,3,55.08013
13,EP,Far,4,33.58037
13,EP,Far,5,66.80774
13,EP,Far,6,37.90889
13,EP,Far,7,57.97617
13,EP,Far,8,63.34879
13,EP,Far,9,37.41273
13,EP,Far,10,35.97945
13,EP,Far,12,238.9189
13,EP,Far,13,19.19136
13,EP,Far,14,28.29775
13,EP,Far,15,188.2025
13,EP,Far,16,18.99271
13,EP,Far,17,24.30502
13,EP,Far,19,44.03006
13,EP,Far,20,48.23218
13,EP,Far,21,12.42297
13,EP,Far,22,20.36329
13,EP,Far,23,22.94995
13,EP,Far,24,31.17206
13,EP,Far,25,42.26985
13,EP,Far,26,39.30567
13,EP,Far,27,29.59245
13,EP,Far,28,22.25776
13,EP,Far,29,21.36499
13,EP,Far,30,16.1364
13,EP,High,1,103.4542
13,EP,High,2,36.38323
13,EP,High,3,65.29605
13,EP,High,4,26.01579
13,EP,High,5,49.08742
13,EP,High,6,119.9685
13,EP,High,7,98.65061
13,EP,High,8,43.27954
13,EP,High,9,81.41565
13,EP,High,10,60.73512
13,EP,High,12,33.37407
13,EP,High,13,42.57122
13,EP,High,14,138.8251
13,EP,High,15,21.30952
13,EP,High,16,18.83214
13,EP,High,17,38.45698
13,EP,High,19,54.30605
13,EP,High,20,29.59717
13,EP,High,21,22.71189
13,EP,High,22,29.15833
13,EP,High,23,20.87474
13,EP,High,24,16.0295
13,EP,High,25,23.71927
13,EP,High,26,17.2884
13,EP,High,27,14.49714
13,EP,High,28,22.93464
13,EP,High,29,44.61198
13,EP,High,30,41.32604
13,TS,Close,1,171.358
13,TS,Close,2,207.4753
13,TS,Close,3,76.45149
13,TS,Close,4,90.93397
13,TS,Close,5,53.7644
13,TS,Close,6,104.3549
13,TS,Close,7,150.1232
13,TS,Close,8,88.11968
13,TS,Close,9,74.44939
13,TS,Close,10,56.07762
13,TS,Close,12,187.2022
13,TS,Close,13,60.0458
13,TS,Close,14,87.46353
13,TS,Close,15,86.37405
13,TS,Close,16,44.69729
13,TS,Close,17,61.58645
13,TS,Close,19,24.88813
13,TS,Close,20,72.77831
13,TS,Close,21,82.00972
13,TS,Close,22,80.08059
13,TS,Close,23,101.7631
13,TS,Close,24,61.6252
13,TS,Close,25,45.39525
13,TS,Close,26,42.28409
13,TS,Close,27,37.69853
13,TS,Close,28,30.48939
13,TS,Close,29,56.20121
13,TS,Close,30,86.54749
13,TS,Mid,1,84.40721
13,TS,Mid,2,113.6704
13,TS,Mid,3,73.67904
13,TS,Mid,4,112.8964
13,TS,Mid,5,139.5847
13,TS,Mid,6,99.14715
13,TS,Mid,7,80.35956
13,TS,Mid,8,135.369
13,TS,Mid,9,73.85249
13,TS,Mid,10,85.50358
13,TS,Mid,12,70.32985
13,TS,Mid,13,70.82827
13,TS,Mid,14,69.19522
13,TS,Mid,15,24.72489
13,TS,Mid,16,108.8415
13,TS,Mid,17,62.57433
13,TS,Mid,19,87.80056
13,TS,Mid,20,46.50305
13,TS,Mid,21,37.25798
13,TS,Mid,22,51.30142
13,TS,Mid,23,53.99698
13,TS,Mid,24,38.27364
13,TS,Mid,25,236.3436
13,TS,Mid,26,47.90237
13,TS,Mid,27,36.07464
13,TS,Mid,28,37.25023
13,TS,Mid,29,29.14644
13,TS,Mid,30,28.40466
13,TS,Far,1,413.2102
13,TS,Far,2,223.4504
13,TS,Far,3,205.6811
13,TS,Far,4,239.4003
13,TS,Far,5,231.5665
13,TS,Far,6,226.2265
13,TS,Far,7,205.924
13,TS,Far,8,210.1484
13,TS,Far,9,125.6735
13,TS,Far,10,269.2256
13,TS,Far,12,238.2341
13,TS,Far,13,145.7958
13,TS,Far,14,177.9911
13,TS,Far,15,96.31886
13,TS,Far,16,85.59437
13,TS,Far,17,51.58197
13,TS,Far,19,94.35098
13,TS,Far,20,105.9776
13,TS,Far,21,77.85187
13,TS,Far,22,79.62741
13,TS,Far,23,104.0478
13,TS,Far,24,55.59535
13,TS,Far,25,46.41263
13,TS,Far,26,68.91373
13,TS,Far,27,39.64977
13,TS,Far,28,22.39246
13,TS,Far,29,90.82811
13,TS,Far,30,44.8548
13,TS,High,1,127.8942
13,TS,High,2,200.8443
13,TS,High,3,155.0573
13,TS,High,4,179.0616
13,TS,High,5,191.4212
13,TS,High,6,155.5172
13,TS,High,7,341.4714
13,TS,High,8,144.1451
13,TS,High,9,170.0389
13,TS,High,10,117.5073
13,JS,High,11,21.59202
13,TS,High,12,92.76758
13,TS,High,13,129.4951
13,TS,High,14,133.3768
13,TS,High,15,108.768
13,TS,High,16,77.17656
13,TS,High,17,98.36049
13,TS,High,19,174.642
13,TS,High,20,68.28496
13,TS,High,21,214.59
13,TS,High,22,54.55213
13,TS,High,23,93.89055
13,TS,High,24,56.6311
13,TS,High,25,65.71562
13,TS,High,26,90.30216
13,TS,High,27,54.88216
13,TS,High,28,62.01293
13,TS,High,29,81.898
13,TS,High,30,62.23893
13,JS,Close,1,49.19916
13,JS,Close,2,13.86554
13,JS,Close,3,17.87372
13,JS,Close,4,26.81085
13,JS,Close,5,28.16518
13,JS,Close,6,36.99246
13,JS,Close,7,27.95957
13,JS,Close,8,17.27015
13,JS,Close,9,14.28615
13,JS,Close,10,16.81855
13,JS,Close,12,23.6227
13,JS,Close,13,20.8419
13,JS,Close,14,25.60205
13,JS,Close,15,73.02575
13,JS,Close,16,19.88543
13,JS,Close,17,18.96699
13,JS,Close,19,11.90043
13,JS,Close,20,18.39797
13,JS,Close,21,22.26055
13,JS,Close,22,79.57848
13,JS,Close,23,180.4256
13,JS,Close,24,61.94856
13,JS,Close,25,14.66739
13,JS,Close,26,135.9334
13,JS,Close,27,23.38876
13,JS,Close,28,12.3859
13,JS,Close,29,43.251
13,JS,Close,30,12.72947
13,JS,Mid,1,57.74133
13,JS,Mid,2,12.98726
13,JS,Mid,3,41.24202
13,JS,Mid,4,29.94494
13,JS,Mid,5,47.1692
13,JS,Mid,6,23.23518
13,JS,Mid,7,34.50498
13,JS,Mid,8,15.48622
13,JS,Mid,9,432.9552
13,JS,Mid,10,28.14796
13,JS,Mid,12,37.10095
13,JS,Mid,13,21.96142
13,JS,Mid,14,18.6946
13,JS,Mid,15,19.48393
13,JS,Mid,16,13.99021
13,JS,Mid,17,16.31956
13,JS,Mid,19,22.9717
13,JS,Mid,20,20.69179
13,JS,Mid,21,51.05411
13,JS,Mid,22,18.09952
13,JS,Mid,23,198.1654
13,JS,Mid,24,24.85106
13,JS,Mid,25,16.01536
13,JS,Mid,26,17.08433
13,JS,Mid,27,14.79978
13,JS,Mid,28,17.05363
13,JS,Mid,29,10.67356
13,JS,Mid,30,21.01642
13,JS,Far,1,27.8362
13,JS,Far,2,67.3734
13,JS,Far,3,48.2373
13,JS,Far,4,48.648
13,JS,Far,5,41.0634
13,JS,Far,6,63.5392
13,JS,Far,7,46.6622
13,JS,Far,8,34.9627
13,JS,Far,9,22.7699
13,JS,Far,10,77.6824
13,JS,Far,12,81.3434
13,JS,Far,13,35.5682
13,JS,Far,14,35.7286
13,JS,Far,15,27.9816
13,JS,Far,16,14.4995
13,JS,Far,17,32.7085
13,JS,Far,19,31.7902
13,JS,Far,20,34.8017
13,JS,Far,21,90.0451
13,JS,Far,22,22.4911
13,JS,Far,23,13.3856
13,JS,Far,24,8.79127
13,JS,Far,25,6.15547
13,JS,Far,26,9.51077
13,JS,Far,27,11.2254
13,JS,Far,28,12.4441
13,JS,Far,29,10.6917
13,JS,Far,30,22.7789
13,JS,High,1,46.98777
13,JS,High,2,41.36211
13,JS,High,3,40.55994
13,JS,High,4,87.59069
13,JS,High,5,28.12154
13,JS,High,6,29.72403
13,JS,High,7,45.02964
13,JS,High,8,261.6589
13,JS,High,9,27.29694
13,JS,High,10,98.39713
